id,identifier,date,format,language,title,type,relation,creator,description
oai:N/A:Manchester~18~18~1255~226476,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1255~226476', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001323_0000.jpg', '15m4820']",۱۳۶۰-‎تیر-‎۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۶).', 'Kayhan (11316)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1256~226467,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1256~226467', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001324_0000.jpg', '15m4821']",۱۳۶۰-‎تیر-‎۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۷).', 'Kayhan (11317)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1257~226472,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1257~226472', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001325_0000.jpg', '15m4822']",۱۳۶۰-‎تیر-‎۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۸).', 'Kayhan (11318)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1258~226474,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1258~226474', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001326_0000.jpg', '15m4823']",۱۳۶۰-‎تیر-‎۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۹).', 'Kayhan (11319)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1259~226473,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1259~226473', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001327_0000.jpg', '15m4824']",۱۳۶۰-‎تیر-‎۸,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۰).', 'Kayhan (11320)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1260~226475,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1260~226475', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001328_0000.jpg', '15m4825']",۱۳۶۰-‎تیر-‎۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۱).', 'Kayhan (11321)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1261~226470,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1261~226470', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001329_0000.jpg', '15m4826']",۱۳۶۰-‎تیر-‎۱۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۲).', 'Kayhan (11322)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1262~226483,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1262~226483', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001330_0000.jpg', '15m4827']",۱۳۶۰-‎تیر-‎۱۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۳).', 'Kayhan (11323)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1263~226484,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1263~226484', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001331_0000.jpg', '15m4828']",۱۳۶۰-‎تیر-‎۱۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۴).', 'Kayhan (11324)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1264~226482,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1264~226482', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001332_0000.jpg', '15m4829']",۱۳۶۰-‎تیر-‎۱۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۵).', 'Kayhan (11325)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1265~226486,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1265~226486', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001333_0000.jpg', '15m4830']",۱۳۶۰-‎تیر-‎۱۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۷).', 'Kayhan (11326)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1266~226492,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1266~226492', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001334_0000.jpg', '15m4831']",۱۳۶۰-‎تیر-‎۱۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۷).', 'Kayhan (11327)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1267~226493,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1267~226493', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001335_0000.jpg', '15m4832']",۱۳۶۰-‎تیر-‎۱۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۸).', 'Kayhan (11328)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1268~226489,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1268~226489', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001336_0000.jpg', '15m4833']",۱۳۶۰-‎تیر-‎۱۸,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۲۹).', 'Kayhan (11329)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1269~226491,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1269~226491', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001337_0000.jpg', '15m4834']",۱۳۶۰-‎تیر-‎۲۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۳۰).', 'Kayhan (11330)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1270~226485,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1270~226485', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001338_0000.jpg', '15m4835']",۱۳۶۰-‎تیر-‎۲۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۳۱).', 'Kayhan (11331)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1271~226480,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1271~226480', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001339_0000.jpg', '15m4836']",۱۳۶۰-‎تیر-‎۲۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۳۲).', 'Kayhan (11332)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1272~226488,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1272~226488', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001340_0000.jpg', '15m4837']",۱۳۶۰-‎تیر-‎۲۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۳۳).', 'Kayhan (11333)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1273~226494,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1273~226494', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001341_0000.jpg', '15m4838']",۱۳۶۰-‎تیر-‎۲۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۴).', 'Kayhan (11334)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1274~226490,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1274~226490', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001342_0000.jpg', '15m4839']",۱۳۶۰-‎تیر-‎۲۵,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۵).', 'Kayhan (11335)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1275~226477,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1275~226477', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001343_0000.jpg', '15m4840']",۱۳۶۰-‎تیر-‎۲۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۶).', 'Kayhan (11336)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1276~226481,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1276~226481', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001344_0000.jpg', '15m4841']",۱۳۶۰-‎تیر-‎۲۸,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۷).', 'Kayhan (11337)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1277~226479,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1277~226479', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001345_0000.jpg', '15m4842']",۱۳۶۰-‎تیر-‎۲۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۸).', 'Kayhan (11338)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1278~226478,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1278~226478', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001346_0000.jpg', '15m4843']","['۱۳۶۰-\u200eتیر-\u200e۳۰', '۱۳۶۰']",PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۳۹).', 'Kayhan (11339)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1279~226487,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1279~226487', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001347_0000.jpg', '15m4844']","['۱۳۶۰-\u200eتیر-\u200e۳۱', '۱۳۶۰']",PDF,"['ira', 'Persian']","['کیهان', 'Kayhān (۱۱۳۴۰).', 'Kayhan (11340)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~2357~225282,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2357~225282', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7222/escholar002228_0000.jpg', '15m3415']",۱۳۵۸-‎مرداد-‎۱,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۱).', 'Mujahid (1)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2358~225117,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2358~225117', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002229_0000.jpg', '15m3416']",۱۳۵۸-‎مرداد-‎۸,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۲).', 'Mujahid (2)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2359~225122,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2359~225122', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002230_0000.jpg', '15m3417']",۱۳۵۸-‎مرداد-‎۱۵,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۳).', 'Mujahid (3)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2360~225116,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2360~225116', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002231_0000.jpg', '15m3418']",۱۳۵۸-‎مرداد-‎۲۲,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۴).', 'Mujahid (4)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2361~225118,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2361~225118', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002232_0000.jpg', '15m3419']",۱۳۵۸-‎مرداد-‎۲۹,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۵).', 'Mujahid (5)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2362~225119,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2362~225119', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002233_0000.jpg', '15m3420']",۱۳۵۸-‎مهر-‎۲۳,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۶).', 'Mujahid (6)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2363~225125,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2363~225125', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002234_0000.jpg', '15m3421']",۱۳۵۸-‎مهر-‎۳۰,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۷).', 'Mujahid (7)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2364~225121,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2364~225121', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002235_0000.jpg', '15m3422']",۱۳۵۸-‎آبان-‎۷,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۸).', 'Mujahid (8)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2365~225114,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2365~225114', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002236_0000.jpg', '15m3423']",۱۳۵۸-‎آبان-‎۱۴,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۹).', 'Mujahid (9)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
oai:N/A:Manchester~18~18~2366~225124,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2366~225124', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7220/escholar002237_0000.jpg', '15m3424']",۱۳۵۸-‎آبان-‎۲۱,PDF,"['ira', 'Persian']","['﴾مجاهد ﴿شورا', 'Mujāhid. (۱۰).', 'Mujahid (10)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,مجاهدین خلق ایران,
